claim_id,claim_type,claim_amount,policy_limit,premium,policy_age_days,prior_claims,report_delay_days,police_report
CLM-050226,Property,9069,18138,684,171,0,18,no
CLM-034372,Property,10444,20888,1344,336,0,2,yes
CLM-040439,Property,9069,18138,1416,354,0,2,yes
CLM-050583,Auto,7517,15034,672,168,0,2,yes
CLM-038626,Auto,7517,15034,120,30,0,2,yes
CLM-031218,Auto,7517,15034,192,48,0,2,yes
CLM-033997,Auto,7517,15034,612,153,0,2,yes
CLM-024747,Health,11586,23172,108,27,0,2,yes
CLM-026228,Property,9444,18888,1272,318,0,2,yes
CLM-014375,Auto,7517,15034,72,18,0,18,no
CLM-005041,Property,9069,18138,1296,324,0,2,yes
CLM-052267,Health,11586,23172,864,216,0,2,yes
CLM-043173,Property,9069,18138,564,141,0,2,yes
CLM-057151,Property,9069,18138,0,0,0,2,yes
CLM-055810,Property,8696,17392,504,126,0,2,yes
CLM-008514,Health,11586,23172,1248,312,0,2,yes
CLM-003702,Property,9069,18138,1128,282,0,2,yes
CLM-036209,Auto,7517,15034,12,3,0,2,yes
CLM-041290,Health,11586,23172,108,27,0,2,yes
CLM-049582,Property,9069,18138,1224,306,0,2,yes
CLM-006343,Property,9069,18138,1308,327,0,2,yes
CLM-050015,Property,8696,17392,1404,351,0,2,yes
CLM-048158,Auto,7517,15034,36,9,0,2,yes
CLM-025763,Property,9444,18888,600,150,0,2,yes
CLM-008642,Property,8696,17392,732,183,0,2,yes
CLM-031243,Property,9069,18138,96,24,0,2,yes
CLM-022219,Property,8696,17392,1236,309,0,2,yes
CLM-005531,Liability,8251,16502,564,141,0,2,yes
CLM-013556,Auto,7517,15034,312,78,0,18,no
CLM-007390,Health,11586,23172,120,30,0,2,yes
CLM-036687,Health,11586,23172,108,27,0,2,yes
CLM-010676,Property,9069,18138,444,111,0,2,yes
CLM-051750,Auto,7517,15034,468,117,0,2,yes
CLM-043196,Property,8696,17392,1308,327,0,2,yes
CLM-005004,Auto,7517,15034,684,171,0,2,yes
CLM-017222,Property,8696,17392,744,186,0,2,yes
CLM-015282,Property,9069,18138,1044,261,0,2,yes
CLM-053440,Health,11586,23172,1440,360,0,2,yes
CLM-009729,Property,9069,18138,1296,324,0,2,yes
CLM-020615,Health,11586,23172,636,159,0,2,yes
CLM-009940,Auto,7773,15546,348,87,0,2,yes
CLM-003210,Property,9069,18138,1344,336,0,2,yes
CLM-010168,Auto,7517,15034,384,96,0,2,yes
CLM-029488,Property,9069,18138,1356,339,0,18,no
CLM-036144,Health,11586,23172,192,48,0,2,yes
CLM-004711,Auto,9942,19884,120,30,0,2,yes
CLM-027959,Health,11586,23172,1008,252,0,2,yes
CLM-042174,Property,9444,18888,552,138,0,2,yes
CLM-010905,Health,11586,23172,240,60,0,2,yes
CLM-046197,Auto,7773,15546,96,24,0,2,yes
CLM-036339,Health,11586,23172,48,12,0,2,yes
CLM-032033,Auto,7773,15546,1380,345,0,2,yes
CLM-045432,Auto,7517,15034,1200,300,0,2,yes
CLM-002561,Auto,7517,15034,360,90,0,2,yes
CLM-026173,Auto,7773,15546,1644,411,0,2,yes
CLM-043379,Property,9444,18888,336,84,0,2,yes
CLM-001042,Health,11586,23172,1212,303,0,2,yes
CLM-026998,Health,11586,23172,1428,357,0,2,yes
CLM-044047,Liability,9069,18138,96,24,0,2,yes
CLM-042025,Auto,7517,15034,1152,288,0,2,yes
CLM-023667,Health,11586,23172,1392,348,0,2,yes
CLM-057063,Liability,8251,16502,1392,348,0,2,yes
CLM-039232,Health,11586,23172,1332,333,0,2,yes
CLM-019984,Auto,7517,15034,1356,339,0,2,yes
CLM-052807,Health,11586,23172,684,171,0,2,yes
CLM-033282,Auto,7517,15034,492,123,0,2,yes
CLM-050284,Health,11586,23172,696,174,0,2,yes
CLM-009239,Property,9444,18888,96,24,0,2,yes
CLM-027170,Auto,7517,15034,72,18,0,2,yes
CLM-040710,Property,9069,18138,1428,357,0,2,yes
CLM-055327,Property,9069,18138,1116,279,0,2,yes
CLM-053078,Property,9069,18138,12,3,0,2,yes
CLM-055200,Property,9069,18138,1392,348,0,2,yes
CLM-029082,Health,11586,23172,288,72,0,2,yes
CLM-026443,Auto,7517,15034,372,93,0,2,yes
CLM-057094,Auto,7773,15546,1428,357,0,2,yes
CLM-057097,Property,9069,18138,252,63,0,2,yes
CLM-002895,Property,10444,20888,1212,303,0,2,yes
CLM-013844,Property,8696,17392,1296,324,0,2,yes
CLM-049997,Property,9069,18138,1368,342,0,2,yes
CLM-013777,Auto,7517,15034,132,33,0,18,no
CLM-048803,Property,9069,18138,1248,312,0,2,yes
CLM-000723,Health,11586,23172,324,81,0,2,yes
CLM-039079,Auto,7517,15034,276,69,0,2,yes
CLM-023494,Property,8696,17392,1284,321,0,2,yes
CLM-023408,Auto,7773,15546,84,21,0,2,yes
CLM-020663,Health,11586,23172,1452,363,0,2,yes
CLM-052819,Health,11586,23172,1380,345,0,2,yes
CLM-021939,Health,11586,23172,372,93,0,2,yes
CLM-021555,Property,9069,18138,1272,318,0,2,yes
CLM-021663,Health,11586,23172,108,27,0,2,yes
CLM-036599,Health,11586,23172,312,78,0,2,yes
CLM-029015,Auto,7773,15546,252,63,0,2,yes
CLM-025319,Property,8696,17392,1392,348,0,2,yes
CLM-005583,Health,11586,23172,1104,276,0,2,yes
CLM-002161,Health,11586,23172,1416,354,0,2,yes
CLM-001416,Property,10444,20888,108,27,0,2,yes
CLM-052134,Health,11586,23172,804,201,0,2,yes
CLM-024998,Health,11586,23172,1464,366,0,2,yes
CLM-011474,Property,9069,18138,1272,318,0,2,yes
CLM-042852,Property,9069,18138,12,3,0,2,yes
CLM-016063,Auto,7773,15546,48,12,0,2,yes
CLM-041604,Auto,7517,15034,120,30,0,2,yes
CLM-009530,Property,9069,18138,180,45,0,2,yes
CLM-017078,Health,11586,23172,1260,315,0,2,yes
CLM-023757,Health,11586,23172,168,42,0,2,yes
CLM-030207,Health,11586,23172,1104,276,0,2,yes
CLM-020908,Liability,8251,16502,492,123,0,2,yes
CLM-048804,Auto,7517,15034,648,162,0,2,yes
CLM-032637,Property,9069,18138,996,249,0,2,yes
CLM-039709,Health,11586,23172,888,222,0,2,yes
CLM-008459,Auto,7517,15034,72,18,0,2,yes
CLM-011536,Health,11586,23172,912,228,0,2,yes
CLM-034751,Property,8696,17392,876,219,0,2,yes
CLM-009613,Health,11586,23172,372,93,0,2,yes
CLM-036564,Health,11586,23172,12,3,0,2,yes
CLM-041353,Health,11586,23172,1056,264,0,2,yes
CLM-015052,Auto,7517,15034,552,138,0,2,yes
CLM-019768,Health,11586,23172,456,114,0,2,yes
CLM-008396,Health,11586,23172,528,132,0,2,yes
CLM-013807,Auto,7517,15034,36,9,0,2,yes
CLM-003470,Health,11586,23172,1224,306,0,2,yes
CLM-008364,Property,9069,18138,1140,285,0,2,yes
CLM-002385,Auto,7517,15034,696,174,0,2,yes
CLM-011343,Property,10444,20888,228,57,0,2,yes
CLM-016886,Health,11586,23172,336,84,0,2,yes
CLM-046603,Health,11586,23172,1296,324,0,2,yes
CLM-035658,Health,11586,23172,120,30,0,2,yes
CLM-026487,Auto,7517,15034,132,33,0,2,yes
CLM-054788,Auto,7517,15034,948,237,0,18,no
CLM-053725,Property,9444,18888,1416,354,0,2,yes
CLM-028380,Auto,7773,15546,0,0,0,2,yes
CLM-022092,Property,8696,17392,1392,348,0,18,no
CLM-000107,Auto,7517,15034,840,210,0,2,yes
CLM-017247,Property,8696,17392,192,48,0,2,yes
CLM-058076,Auto,7517,15034,756,189,0,2,yes
CLM-013259,Health,11586,23172,1260,315,0,2,yes
CLM-018651,Health,11586,23172,960,240,0,2,yes
CLM-045347,Auto,7517,15034,840,210,0,2,yes
CLM-054487,Auto,7773,15546,408,102,0,2,yes
CLM-058205,Property,9069,18138,576,144,0,2,yes
CLM-036314,Property,9444,18888,1476,369,0,2,yes
CLM-048937,Property,9069,18138,1356,339,0,2,yes
CLM-046815,Health,11586,23172,1236,309,0,2,yes
CLM-032330,Property,9069,18138,132,33,0,2,yes
CLM-001884,Property,9069,18138,1416,354,0,18,no
CLM-025563,Health,11586,23172,1428,357,0,2,yes
CLM-019131,Property,9069,18138,1236,309,0,2,yes
CLM-038079,Property,9069,18138,360,90,0,2,yes
CLM-018773,Auto,9942,19884,420,105,0,2,yes
CLM-007420,Property,9069,18138,1404,351,0,2,yes
CLM-027073,Property,8696,17392,360,90,0,2,yes
CLM-044633,Property,9069,18138,732,183,0,2,yes
CLM-002244,Property,9069,18138,84,21,0,2,yes
CLM-038296,Property,9069,18138,120,30,0,2,yes
CLM-015727,Property,9069,18138,432,108,0,2,yes
CLM-034843,Property,9069,18138,1416,354,0,2,yes
CLM-011247,Auto,7517,15034,396,99,0,2,yes
CLM-044650,Auto,7517,15034,1296,324,0,2,yes
CLM-054382,Health,11586,23172,732,183,0,2,yes
CLM-046607,Health,11586,23172,660,165,0,2,yes
CLM-033527,Auto,7517,15034,132,33,0,2,yes
CLM-034555,Property,8696,17392,1320,330,0,2,yes
CLM-035869,Auto,7517,15034,660,165,0,2,yes
CLM-042235,Auto,7517,15034,732,183,0,2,yes
CLM-005688,Property,9069,18138,1272,318,0,2,yes
CLM-003007,Property,8696,17392,1368,342,0,2,yes
CLM-037456,Property,9444,18888,1224,306,0,2,yes
CLM-028984,Auto,7517,15034,396,99,0,2,yes
CLM-053908,Property,9069,18138,1032,258,0,18,no
CLM-056932,Liability,8251,16502,1344,336,0,2,yes
CLM-026465,Auto,7517,15034,96,24,0,2,yes
CLM-005098,Health,11586,23172,1440,360,0,2,yes
CLM-041638,Liability,9069,18138,492,123,0,18,no
CLM-040619,Health,11586,23172,252,63,0,2,yes
CLM-012818,Property,9069,18138,336,84,0,2,yes
CLM-057163,Health,11586,23172,1416,354,0,2,yes
CLM-024164,Health,11586,23172,1200,300,0,2,yes
CLM-046452,Liability,8251,16502,108,27,0,2,yes
CLM-019513,Auto,7517,15034,144,36,0,2,yes
CLM-006678,Health,11586,23172,1164,291,0,2,yes
CLM-047367,Property,10444,20888,864,216,0,18,no
CLM-051685,Health,11586,23172,180,45,0,2,yes
CLM-054620,Property,9069,18138,1212,303,0,2,yes
CLM-023037,Health,11586,23172,1416,354,0,2,yes
CLM-044802,Auto,7517,15034,528,132,0,2,yes
CLM-008155,Health,11586,23172,360,90,0,2,yes
CLM-011368,Health,11586,23172,1356,339,0,2,yes
CLM-053859,Property,9444,18888,528,132,0,2,yes
CLM-018435,Property,9069,18138,1368,342,0,18,no
CLM-011619,Liability,8251,16502,444,111,0,2,yes
CLM-017269,Property,9069,18138,1392,348,0,2,yes
CLM-058095,Property,9069,18138,96,24,0,2,yes
CLM-014566,Property,9069,18138,1452,363,0,2,yes
CLM-033301,Auto,7517,15034,0,0,0,2,yes
CLM-012723,Property,9069,18138,900,225,0,2,yes
CLM-046349,Property,9069,18138,1452,363,0,2,yes
CLM-055015,Property,8696,17392,396,99,0,2,yes
CLM-043302,Health,11586,23172,1272,318,0,2,yes
CLM-052106,Auto,7517,15034,240,60,0,2,yes
CLM-054135,Auto,7517,15034,324,81,0,2,yes
CLM-031738,Property,9444,18888,1056,264,0,2,yes
CLM-028964,Health,11586,23172,228,57,0,2,yes
CLM-006083,Property,8696,17392,804,201,0,2,yes
CLM-007154,Auto,7517,15034,696,174,0,2,yes
CLM-043125,Property,9069,18138,1440,360,0,2,yes
CLM-000521,Property,9069,18138,204,51,0,2,yes
CLM-031399,Health,11586,23172,0,0,0,2,yes
CLM-026008,Property,10444,20888,108,27,0,2,yes
CLM-034552,Auto,7517,15034,324,81,0,2,yes
CLM-011304,Liability,10698,21396,1488,372,0,2,yes
CLM-023605,Health,11586,23172,684,171,0,2,yes
CLM-011180,Auto,9942,19884,1440,360,0,2,yes
CLM-051038,Property,8696,17392,1344,336,0,2,yes
CLM-042825,Liability,10698,21396,1248,312,0,18,no
CLM-034475,Auto,7517,15034,1224,306,0,2,yes
CLM-051361,Health,11586,23172,1416,354,0,2,yes
CLM-004317,Property,9069,18138,1452,363,0,2,yes
CLM-054395,Auto,7517,15034,84,21,0,2,yes
CLM-030557,Property,9069,18138,108,27,0,2,yes
CLM-042044,Health,11586,23172,732,183,0,2,yes
CLM-030215,Auto,7517,15034,552,138,0,2,yes
CLM-047335,Health,11586,23172,1284,321,0,2,yes
CLM-003486,Health,11586,23172,1404,351,0,2,yes
CLM-027233,Health,11586,23172,276,69,0,2,yes
CLM-020805,Property,9069,18138,636,159,0,2,yes
CLM-058140,Auto,7517,15034,24,6,0,2,yes
CLM-039184,Property,9069,18138,336,84,0,2,yes
CLM-041665,Auto,7517,15034,576,144,0,2,yes
CLM-003382,Property,8696,17392,1452,363,0,2,yes
CLM-023687,Auto,7517,15034,48,12,0,2,yes
CLM-007801,Auto,7517,15034,36,9,0,2,yes
CLM-039016,Auto,7517,15034,372,93,0,2,yes
CLM-053011,Health,11586,23172,1368,342,0,2,yes
CLM-010344,Liability,8251,16502,108,27,0,2,yes
CLM-001570,Auto,7517,15034,744,186,0,2,yes
CLM-013995,Property,10444,20888,912,228,0,2,yes
CLM-014859,Liability,8251,16502,204,51,0,2,yes
CLM-046854,Health,11586,23172,720,180,0,2,yes
CLM-023824,Auto,7517,15034,156,39,0,2,yes
CLM-033404,Property,9069,18138,1092,273,0,2,yes
CLM-002619,Property,9069,18138,288,72,0,2,yes
CLM-008830,Property,9069,18138,1440,360,0,2,yes
CLM-050641,Auto,7773,15546,48,12,0,2,yes
CLM-022782,Liability,9069,18138,1368,342,0,2,yes
CLM-035115,Auto,7517,15034,936,234,0,2,yes
CLM-042093,Property,10444,20888,96,24,0,2,yes
CLM-053140,Property,9069,18138,348,87,0,2,yes
CLM-058371,Property,9444,18888,960,240,0,2,yes
CLM-002117,Property,9444,18888,1044,261,0,2,yes
CLM-000532,Property,9069,18138,1344,336,0,2,yes
CLM-053136,Health,11586,23172,108,27,0,2,yes
CLM-057464,Health,11586,23172,1236,309,0,2,yes
CLM-046343,Auto,7517,15034,240,60,0,2,yes
CLM-003795,Auto,7517,15034,168,42,0,18,no
CLM-037839,Property,9069,18138,1368,342,0,2,yes
CLM-034368,Property,9444,18888,516,129,0,2,yes
CLM-017116,Property,8696,17392,1296,324,0,2,yes
CLM-038491,Property,9069,18138,1380,345,0,2,yes
CLM-027940,Liability,10698,21396,1032,258,0,2,yes
CLM-050221,Auto,7517,15034,912,228,0,2,yes
CLM-005490,Auto,7517,15034,252,63,0,2,yes
CLM-056092,Auto,7517,15034,636,159,0,2,yes
CLM-002890,Health,11586,23172,1320,330,0,18,no
CLM-055131,Property,10444,20888,228,57,0,2,yes
CLM-055649,Property,9069,18138,504,126,0,18,no
CLM-002973,Health,11586,23172,528,132,0,2,yes
CLM-004695,Property,8696,17392,1248,312,0,2,yes
CLM-017279,Property,10444,20888,1320,330,0,2,yes
CLM-038213,Auto,7517,15034,1224,306,0,2,yes
CLM-033080,Property,9069,18138,288,72,0,2,yes
CLM-021699,Auto,7517,15034,1200,300,0,2,yes
CLM-031663,Health,11586,23172,1488,372,0,2,yes
CLM-047564,Auto,9942,19884,84,21,0,2,yes
CLM-041559,Property,9444,18888,216,54,0,2,yes
CLM-054180,Property,9069,18138,420,105,0,2,yes
CLM-020775,Auto,7517,15034,1500,375,0,2,yes
CLM-048806,Health,11586,23172,96,24,0,2,yes
CLM-032775,Health,11586,23172,108,27,0,2,yes
CLM-052388,Auto,9942,19884,684,171,0,2,yes
CLM-010565,Auto,7517,15034,48,12,0,2,yes
CLM-025900,Health,11586,23172,1416,354,0,2,yes
CLM-021690,Auto,7517,15034,1200,300,0,2,yes
CLM-034662,Property,8696,17392,864,216,0,2,yes
CLM-050092,Auto,7517,15034,132,33,0,2,yes
CLM-049367,Auto,7517,15034,360,90,0,2,yes
CLM-024686,Auto,7517,15034,936,234,0,2,yes
CLM-011258,Property,10444,20888,432,108,0,2,yes
CLM-014794,Health,11586,23172,1464,366,0,2,yes
CLM-038734,Health,11586,23172,60,15,0,2,yes
CLM-047825,Health,11586,23172,1236,309,0,2,yes
CLM-053456,Liability,8251,16502,816,204,0,2,yes
CLM-011412,Property,8696,17392,1236,309,0,2,yes
CLM-023325,Auto,7517,15034,960,240,0,2,yes
CLM-012042,Health,11586,23172,1284,321,0,2,yes
CLM-046267,Property,10444,20888,1176,294,0,2,yes
CLM-051578,Auto,7517,15034,924,231,0,2,yes
CLM-038928,Property,10444,20888,1296,324,0,2,yes
CLM-014403,Auto,9942,19884,576,144,0,2,yes
CLM-057412,Auto,7517,15034,12,3,0,2,yes
CLM-053080,Property,9069,18138,696,174,0,2,yes
CLM-025083,Health,11586,23172,852,213,0,2,yes
CLM-050440,Property,9069,18138,1188,297,0,2,yes
CLM-036541,Property,9069,18138,1392,348,0,18,no
CLM-010383,Property,8696,17392,924,231,0,2,yes
CLM-035562,Property,9069,18138,1284,321,0,2,yes
CLM-037755,Property,9069,18138,1164,291,0,2,yes
CLM-035068,Health,11586,23172,1164,291,0,2,yes
CLM-037907,Health,11586,23172,1308,327,0,2,yes
CLM-001441,Property,9069,18138,1320,330,0,2,yes
CLM-052876,Property,9069,18138,624,156,0,2,yes
CLM-045848,Property,10444,20888,1164,291,0,2,yes
CLM-029612,Auto,7517,15034,480,120,0,2,yes
CLM-010294,Property,8696,17392,1368,342,0,2,yes
CLM-037115,Auto,7517,15034,156,39,0,2,yes
CLM-047940,Auto,7517,15034,1272,318,0,2,yes
CLM-058555,Health,11586,23172,1224,306,0,2,yes
CLM-015675,Auto,7517,15034,204,51,0,2,yes
CLM-042835,Auto,7517,15034,156,39,0,2,yes
CLM-017010,Property,9444,18888,876,219,0,2,yes
CLM-033283,Liability,8251,16502,732,183,0,2,yes
CLM-032080,Property,9069,18138,1416,354,0,2,yes
CLM-051924,Property,10444,20888,1308,327,0,2,yes
CLM-041414,Auto,7773,15546,708,177,0,2,yes
CLM-001882,Auto,9942,19884,720,180,0,2,yes
CLM-037801,Liability,10698,21396,96,24,0,18,no
CLM-007524,Property,10444,20888,204,51,0,2,yes
CLM-023293,Property,9069,18138,192,48,0,2,yes
CLM-034258,Auto,7773,15546,1500,375,0,2,yes
CLM-003378,Health,11586,23172,708,177,0,18,no
CLM-022390,Auto,7517,15034,96,24,0,2,yes
CLM-023913,Property,9069,18138,1212,303,0,2,yes
CLM-045602,Property,9069,18138,360,90,0,2,yes
CLM-013628,Auto,7517,15034,36,9,0,2,yes
CLM-054832,Auto,7517,15034,516,129,0,2,yes
CLM-013745,Auto,7517,15034,24,6,0,2,yes
CLM-037977,Health,11586,23172,1260,315,0,2,yes
CLM-001055,Auto,7517,15034,276,69,0,2,yes
CLM-040534,Auto,7773,15546,36,9,0,2,yes
CLM-035706,Auto,7517,15034,636,159,0,2,yes
CLM-045551,Auto,7517,15034,468,117,0,2,yes
CLM-048180,Property,9444,18888,1272,318,0,18,no
CLM-046499,Property,9069,18138,1404,351,0,2,yes
CLM-014612,Property,9069,18138,648,162,0,2,yes
CLM-008663,Property,9069,18138,1296,324,0,2,yes
CLM-022057,Property,8696,17392,1344,336,0,2,yes
CLM-040102,Health,11586,23172,1260,315,0,2,yes
CLM-024140,Liability,8251,16502,612,153,0,2,yes
CLM-011207,Health,11586,23172,1368,342,0,2,yes
CLM-004086,Property,9069,18138,1272,318,0,2,yes
CLM-024218,Health,11586,23172,1140,285,0,2,yes
CLM-025642,Property,9069,18138,1344,336,0,18,no
CLM-051591,Health,11586,23172,324,81,0,2,yes
CLM-037841,Auto,7517,15034,588,147,0,2,yes
CLM-004424,Auto,7517,15034,144,36,0,2,yes
CLM-003083,Health,11586,23172,612,153,0,2,yes
CLM-016567,Property,9444,18888,108,27,0,2,yes
CLM-037426,Property,9069,18138,204,51,0,2,yes
CLM-019939,Auto,7517,15034,1200,300,0,2,yes
CLM-046667,Property,8696,17392,204,51,0,2,yes
CLM-005977,Property,9444,18888,1284,321,0,2,yes
CLM-043587,Liability,8251,16502,1296,324,0,2,yes
CLM-052224,Property,8696,17392,132,33,0,2,yes
CLM-023911,Health,11586,23172,696,174,0,2,yes
CLM-044414,Property,9069,18138,1248,312,0,2,yes
CLM-025566,Property,9069,18138,96,24,0,2,yes
CLM-025413,Property,9069,18138,696,174,0,2,yes
CLM-039033,Liability,9069,18138,108,27,0,2,yes
CLM-012868,Health,11586,23172,1416,354,0,2,yes
CLM-031314,Auto,7517,15034,276,69,0,2,yes
CLM-032040,Property,10444,20888,1500,375,0,2,yes
CLM-022743,Auto,7517,15034,156,39,0,2,yes
CLM-002380,Property,8696,17392,1272,318,0,2,yes
CLM-033228,Health,11586,23172,720,180,0,2,yes
CLM-039209,Auto,7517,15034,1344,336,0,18,no
CLM-043503,Auto,7517,15034,504,126,0,2,yes
CLM-015364,Liability,8251,16502,168,42,0,2,yes
CLM-050561,Health,11586,23172,1368,342,0,2,yes
CLM-022265,Health,11586,23172,648,162,0,2,yes
CLM-008526,Auto,7517,15034,84,21,0,2,yes
CLM-056790,Health,11586,23172,1332,333,0,2,yes
CLM-056751,Health,11586,23172,708,177,0,2,yes
CLM-001957,Auto,7517,15034,372,93,0,2,yes
CLM-034845,Property,8696,17392,1416,354,0,18,no
CLM-007179,Property,8696,17392,288,72,0,2,yes
CLM-001446,Auto,7517,15034,180,45,0,2,yes
CLM-050240,Health,11586,23172,1368,342,0,2,yes
CLM-009374,Health,11586,23172,108,27,0,2,yes
CLM-043230,Property,9069,18138,1068,267,0,2,yes
CLM-012463,Liability,8251,16502,420,105,0,2,yes
CLM-048229,Property,9444,18888,1260,315,0,2,yes
CLM-052630,Auto,7517,15034,60,15,0,2,yes
CLM-025301,Liability,8251,16502,1068,267,0,2,yes
CLM-023767,Auto,7517,15034,36,9,0,2,yes
CLM-003296,Auto,7517,15034,744,186,0,18,no
CLM-015450,Property,8696,17392,1464,366,0,2,yes
CLM-035064,Property,9069,18138,1200,300,0,2,yes
CLM-008176,Auto,7517,15034,864,216,0,2,yes
CLM-038246,Auto,7517,15034,372,93,0,2,yes
CLM-005296,Property,9069,18138,468,117,0,2,yes
CLM-003021,Property,9069,18138,1488,372,0,2,yes
CLM-057075,Health,11586,23172,1272,318,0,2,yes
CLM-018611,Property,8696,17392,36,9,0,2,yes
CLM-033062,Auto,7773,15546,1128,282,0,2,yes
CLM-013088,Property,8696,17392,672,168,0,2,yes
CLM-046567,Auto,7517,15034,816,204,0,2,yes
CLM-039414,Auto,7517,15034,408,102,0,2,yes
CLM-040663,Property,9069,18138,1368,342,0,2,yes
CLM-004636,Health,11586,23172,1344,336,0,2,yes
CLM-039686,Property,8696,17392,1416,354,0,2,yes
CLM-022871,Health,11586,23172,540,135,0,2,yes
CLM-022459,Auto,9942,19884,1344,336,0,2,yes
CLM-010847,Health,11586,23172,1500,375,0,2,yes
CLM-004731,Property,9069,18138,1332,333,0,2,yes
CLM-041337,Property,9069,18138,420,105,0,2,yes
CLM-008498,Health,11586,23172,456,114,0,2,yes
CLM-000202,Liability,8251,16502,192,48,0,2,yes
CLM-007572,Property,9069,18138,1320,330,0,2,yes
CLM-043453,Auto,7517,15034,660,165,0,2,yes
CLM-007733,Health,11586,23172,1320,330,0,2,yes
CLM-049428,Property,8696,17392,384,96,0,2,yes
CLM-016730,Property,9069,18138,108,27,0,2,yes
CLM-001229,Property,9069,18138,564,141,0,2,yes
CLM-048633,Property,9069,18138,744,186,0,2,yes
CLM-002164,Health,11586,23172,1416,354,0,18,no
CLM-036319,Property,9069,18138,1464,366,0,2,yes
CLM-022793,Auto,9942,19884,420,105,0,2,yes
CLM-033663,Auto,7517,15034,732,183,0,2,yes
CLM-017327,Property,9069,18138,1332,333,0,2,yes
CLM-013022,Health,11586,23172,108,27,0,2,yes
CLM-047540,Health,11586,23172,300,75,0,2,yes
CLM-050585,Property,9069,18138,36,9,0,2,yes
CLM-015292,Property,9069,18138,1248,312,0,2,yes
CLM-017240,Auto,7517,15034,96,24,0,2,yes
CLM-026937,Property,9069,18138,300,75,0,2,yes
CLM-016654,Property,9069,18138,696,174,0,2,yes
CLM-033217,Property,8696,17392,1308,327,0,2,yes
CLM-020511,Auto,7517,15034,1248,312,0,2,yes
CLM-058471,Health,11586,23172,240,60,0,2,yes
CLM-000336,Property,9069,18138,1308,327,0,2,yes
CLM-032133,Property,9069,18138,108,27,0,2,yes
CLM-037338,Health,11586,23172,1248,312,0,2,yes
CLM-058238,Liability,8251,16502,912,228,0,2,yes
CLM-038541,Health,11586,23172,1320,330,0,2,yes
CLM-018439,Auto,7517,15034,216,54,0,2,yes
CLM-029226,Property,9069,18138,132,33,0,2,yes
CLM-040927,Health,11586,23172,672,168,0,2,yes
CLM-021492,Liability,9069,18138,1200,300,0,2,yes
CLM-058501,Auto,7773,15546,1248,312,0,2,yes
CLM-026249,Property,9069,18138,1224,306,0,2,yes
CLM-004190,Property,9069,18138,1428,357,0,2,yes
CLM-021187,Auto,7773,15546,840,210,0,2,yes
CLM-053121,Property,9444,18888,372,93,0,2,yes
CLM-013219,Auto,7517,15034,156,39,0,2,yes
CLM-030929,Property,9069,18138,1116,279,0,2,yes
CLM-049548,Property,9069,18138,96,24,0,2,yes
CLM-033421,Health,11586,23172,96,24,0,2,yes
CLM-002381,Auto,7517,15034,684,171,0,2,yes
CLM-007494,Property,9444,18888,48,12,0,2,yes
CLM-000767,Property,9069,18138,648,162,0,2,yes
CLM-005510,Auto,7517,15034,576,144,0,18,no
CLM-020644,Property,9069,18138,108,27,0,2,yes
CLM-051287,Property,9069,18138,1416,354,0,2,yes
CLM-003039,Auto,7517,15034,432,108,0,2,yes
CLM-025889,Property,9069,18138,1260,315,0,2,yes
CLM-003656,Auto,7517,15034,60,15,0,18,no
CLM-004532,Auto,7773,15546,684,171,0,2,yes
CLM-003488,Liability,8251,16502,336,84,0,2,yes
CLM-052284,Auto,9942,19884,108,27,0,2,yes
CLM-006161,Auto,7517,15034,336,84,0,2,yes
CLM-014946,Property,9069,18138,0,0,0,2,yes
CLM-047950,Property,8696,17392,960,240,0,2,yes
CLM-049163,Property,9069,18138,96,24,0,2,yes
CLM-002683,Auto,7517,15034,1008,252,0,2,yes
CLM-010559,Property,9069,18138,1356,339,0,2,yes
CLM-013000,Auto,7517,15034,960,240,0,2,yes
CLM-022796,Health,11586,23172,1440,360,0,2,yes
CLM-021580,Health,11586,23172,900,225,0,2,yes
CLM-010938,Property,9069,18138,1212,303,0,2,yes
CLM-055271,Property,10444,20888,1416,354,0,2,yes
CLM-044895,Health,11586,23172,480,120,0,2,yes
CLM-016932,Property,9069,18138,1344,336,0,2,yes
CLM-054315,Property,9069,18138,12,3,0,2,yes
CLM-033261,Auto,7773,15546,168,42,0,2,yes
CLM-047679,Auto,7517,15034,732,183,0,2,yes
